CLUSTER,FEATURE,VALUE_CLUSTER,VALUE_GLOBAL,DIFFERENCE,IMPORTANCE,INTERPRETACION
0,NUM_TIT_BACHILLERATO,1.0,0.0,1.0,2.0457901780604377,Mediana de NUM_TIT_BACHILLERATO muy por encima del promedio institucional (1 vs 0).
0,N_REGIMENES_DISTINTOS,1.0,2.0,-1.0,1.606093670362304,Mediana de N_REGIMENES_DISTINTOS muy por debajo del promedio institucional (1 vs 2).
0,ANIOS_EXPERIENCIA_ADMINISTRATIVO,10.93,0.855,10.075,1.313992828327264,Mediana de ANIOS_EXPERIENCIA_ADMINISTRATIVO muy por encima del promedio institucional (10.93 vs 0.855).
0,PROMEDIO_ESTUDIANTES_POR_CURSO,33.835,21.625,12.21,1.1423627688529339,Mediana de PROMEDIO_ESTUDIANTES_POR_CURSO muy por encima del promedio institucional (33.835 vs 21.625).
0,COBERTURA_EVALUACION,0.96645,0.89495,0.07150000000000001,1.0078992019142585,Mediana de COBERTURA_EVALUACION muy por encima del promedio institucional (0.96645 vs 0.89495).
0,NUM_TIT_CUARTO_NIVEL,0.0,1.0,-1.0,0.9997469181246956,Mediana de NUM_TIT_CUARTO_NIVEL muy por debajo del promedio institucional (0 vs 1).
0,N_DEDICACIONES_DOCENTE_DISTINTAS,0.0,1.0,-1.0,0.9661602417597805,Mediana de N_DEDICACIONES_DOCENTE_DISTINTAS muy por debajo del promedio institucional (0 vs 1).
0,PROMEDIO_HETEROEVALUACION,95.12,90.245,4.875,0.8489867692845584,Mediana de PROMEDIO_HETEROEVALUACION muy por encima del promedio institucional (95.12 vs 90.245).
0,ANIOS_EN_CATEGORIA_ACTUAL,6.84,2.375,4.465,0.8279307837479473,Mediana de ANIOS_EN_CATEGORIA_ACTUAL muy por encima del promedio institucional (6.84 vs 2.375).
0,TIPOEMPLEADO_CATEGORIA_ACTUAL,0.0,0.681340872374798,-0.681340872374798,0.681340872374798,Categoría predominante en el cluster: 'ADMINISTRATIVO' (100%); a nivel global la más común es 'DOCENTE' (68%).
0,TIPOEMPLEADO_ACTUAL_DESC,0.017142857142857144,0.6413570274636511,-0.624214170320794,0.624214170320794,Categoría predominante en el cluster: 'ADMINISTRATIVO' (98%); a nivel global la más común es 'DOCENTE' (64%).
0,REGIMEN_ACTUAL_DESC,0.0,0.5617932148626817,-0.5617932148626817,0.5617932148626817,Categoría predominante en el cluster: 'LOSEP - LEY ORGANICA DE SERVICIO PUBLICO' (94%); a nivel global la más común es 'LOES - LEY ORGANICA DE EDUCACION SUPERIOR' (56%).
0,DEDICACION_DOCENTE_MAS_FRECUENTE,0.022857142857142857,0.5775444264943457,-0.5546872836372028,0.5546872836372028,Categoría predominante en el cluster: 'SIN_DATO' (96%); a nivel global la más común es 'Tiempo Completo' (58%).
0,N_REGISTROS_HISTORIAL,30.0,17.0,13.0,0.5234963565224205,Mediana de N_REGISTROS_HISTORIAL por encima del promedio institucional (30 vs 17).
0,DEDICACION_DOCENTE_ACTUAL,0.022857142857142857,0.5428109854604201,-0.5199538426032771,0.5199538426032771,Categoría predominante en el cluster: 'SIN_DATO' (96%); a nivel global la más común es 'Tiempo Completo' (54%).
0,PROPORCION_CONTRATOS_FINALIZADOS,0.92,0.98,-0.05999999999999994,0.49840898560609215,Mediana de PROPORCION_CONTRATOS_FINALIZADOS por debajo del promedio institucional (0.92 vs 0.98).
0,ANIOS_DESDE_ULTIMA_TRANSICION,11.69,8.69,3.0,0.4213677745178748,Mediana de ANIOS_DESDE_ULTIMA_TRANSICION por encima del promedio institucional (11.69 vs 8.69).
0,NIVEL_ACADEMICO_MAXIMO,0.2742857142857143,0.6663974151857835,-0.39211170090006925,0.39211170090006925,Categoría predominante en el cluster: 'tercer_nivel' (58%); a nivel global la más común es 'cuarto_nivel' (67%).
0,ANTIGUEDAD_EFECTIVA_ANIOS,8.21,5.045,3.165000000000001,0.3902094028172575,Mediana de ANTIGUEDAD_EFECTIVA_ANIOS por encima del promedio institucional (8.21 vs 5.045).
0,REGIMEN_INICIAL_DESC,0.017142857142857144,0.38368336025848143,-0.3665405031156243,0.3665405031156243,Categoría predominante en el cluster: 'LOSEP - LEY ORGANICA DE SERVICIO PUBLICO' (50%); a nivel global la más común es 'LOES - LEY ORGANICA DE EDUCACION SUPERIOR' (38%).
0,NUM_EXPERIENCIAS_POR_CLASIFICAR,0.0,1.0,-1.0,0.351453699088443,Mediana de NUM_EXPERIENCIAS_POR_CLASIFICAR por debajo del promedio institucional (0 vs 1).
0,ES_DOCENTE_ADMIN_MIXTO,0.045714285714285714,0.38449111470113084,-0.33877682898684514,0.33877682898684514,"5% del cluster cumple ES_DOCENTE_ADMIN_MIXTO, frente a 38% a nivel global."
0,NUM_CAPACITACIONES_APROBACION,7.0,4.0,3.0,0.3368105508989556,Mediana de NUM_CAPACITACIONES_APROBACION por encima del promedio institucional (7 vs 4).
