IDPERSONA,PC1,PC2
656773,-4.376706701711149,-3.067565083602399
645829,-1.1055687993274055,-2.0496840396228766
95251,-2.2932828906477702,4.66665649723049
77108,-4.694782658312112,-1.4425222933288795
13705,9.062397627366606,0.12727736293995326
5337,11.469175430719451,-1.3380761397381378
1108,8.420285210401945,0.42682340226924403
1202,7.867670317156733,-0.18214953428131875
1170,8.967086492790594,1.506936117082729
7374,12.853631904874337,1.1070909906101454
449460,-3.309827659214525,0.5727060987001863
22250,-1.0617428446381918,-1.0980313533451747
850,6.028462619952866,-0.16534221182075126
1086,9.02269516556091,0.2005299631708124
651295,6.1492642515972165,-0.704083744339019
654462,-5.254075191077061,-1.2854142273814642
97741,-2.422043705854124,1.0113861795684127
7711,-3.196530515223324,-1.9914534178535692
659207,-4.179973845431405,-2.681023453330099
67497,0.789726462588037,-0.5370628930807081
660656,-4.490828854040729,0.34222972341967056
1255,-3.051213238976985,3.670225435688072
98969,-2.5254401404943794,1.6334254438368376
1006,7.339182871854409,-0.07044950669853106
1045,7.44055937478721,-0.39057857269026486
655976,-3.8170120706472668,1.2162456572690548
21436,-3.5412008607548056,-1.4288997980108264
1212,7.120515607751569,0.26452547554875927
1043,11.263768186844999,2.770358010459467
8331,-1.939279005766667,4.636443077188601
22630,-5.633348910269951,-2.370010355003785
1180,-1.6785947418254272,5.101424633572916
3774,4.1485659192887745,-1.5360432269110367
3326,17.79932778112009,-1.5663489083558888
3777,7.837888465152572,0.4066929902958821
1164,7.231272068638078,1.0028662412469243
1014,-3.371903384047706,-2.4513044089547935
1168,-1.1670591777534947,5.997623357405776
1229,-2.364976361731108,5.002035318524117
3275,12.471604326736225,2.311815870895158
67848,-0.19708145796819013,6.3576501210420915
5323,0.21530872664835077,-1.602651028862148
22321,5.5794609303238705,0.9632199429722812
95549,-3.015493995218686,3.895521056271683
64242,-2.237660103951691,0.1968949376685767
22124,-4.737745058663497,-1.2737124607454633
7809,-1.1389798496761183,5.702883235503864
96280,-4.3145831695175545,-1.8878414165092148
652981,-4.940953564782459,-2.7268077469507186
652946,-5.006835430935873,-1.2328390991270357
1145,0.002863159958318026,-0.08338898976450476
640644,-3.7546113509681165,1.0610932534317103
98980,-1.9170860871888844,2.9851041409873633
7726,8.501545751836693,0.9339936391867271
1094,0.2185773404278476,-3.5665917877906996
1247,-1.5362462039693578,5.772631103420888
656759,-4.969594476376432,-3.144662984108435
1153,10.571892837669028,0.8750074946504086
1176,5.240896608899921,-0.5331488669814469
98966,7.169222330691445,-3.3888973032786645
1219,3.5819798976101507,-0.2978185377659726
21772,9.295931504971849,-0.7801177086205808
653215,-4.333723413559082,-0.7323654390351996
