IDPERSONA,RAMA,PC1,PC2
5559,ADMINISTRATIVO,0.07182053476572037,0.00545882061123848
5561,ADMINISTRATIVO,0.0811867043375969,-0.047399576753377914
5573,ADMINISTRATIVO,-0.024180922657251358,0.08635106682777405
5601,ADMINISTRATIVO,0.14632350206375122,0.11029764264822006
5821,ADMINISTRATIVO,-0.10890010744333267,0.091545969247818
6811,ADMINISTRATIVO,0.13728463649749756,0.1309184581041336
7197,ADMINISTRATIVO,-0.20315971970558167,-0.05754418671131134
7265,ADMINISTRATIVO,-0.09656552225351334,-0.09142953157424927
7809,ADMINISTRATIVO,0.0687432661652565,-0.041336189955472946
7965,ADMINISTRATIVO,0.060408901423215866,-0.02377687767148018
8244,ADMINISTRATIVO,0.10927876085042953,-0.01124315895140171
8331,ADMINISTRATIVO,0.011141924187541008,0.03599352762103081
8403,ADMINISTRATIVO,0.04655369371175766,0.0687253475189209
8441,ADMINISTRATIVO,-0.1421447992324829,0.030503448098897934
8558,ADMINISTRATIVO,0.0798141285777092,-0.0019776003900915384
8941,ADMINISTRATIVO,0.12968461215496063,-0.05745184049010277
9189,ADMINISTRATIVO,0.11572775989770889,-0.05423152819275856
9196,ADMINISTRATIVO,-0.001496112672612071,-0.1084984764456749
9326,ADMINISTRATIVO,0.10137370973825455,-0.0074801016598939896
9640,ADMINISTRATIVO,-0.01853826455771923,-0.1237252950668335
9834,ADMINISTRATIVO,0.1261451542377472,-0.047466106712818146
9912,ADMINISTRATIVO,0.1729181706905365,0.07256682217121124
10133,ADMINISTRATIVO,0.030342087149620056,-0.04416518658399582
10493,ADMINISTRATIVO,0.07327932119369507,-0.03391707316040993
10531,ADMINISTRATIVO,0.001989662880077958,-0.052324336022138596
10864,ADMINISTRATIVO,-0.039786163717508316,0.0035529504530131817
11865,ADMINISTRATIVO,0.021425597369670868,0.1012626364827156
11880,ADMINISTRATIVO,0.07264088094234467,-0.007522103376686573
12394,ADMINISTRATIVO,0.10743878036737442,0.10877183079719543
12405,ADMINISTRATIVO,-0.02098703943192959,0.09478296339511871
12471,ADMINISTRATIVO,-0.04519707337021828,-0.015306509099900723
12487,ADMINISTRATIVO,0.14562900364398956,-0.04386790469288826
12725,ADMINISTRATIVO,0.1147134080529213,0.11867056787014008
12899,ADMINISTRATIVO,-0.002737807109951973,-0.11677579581737518
13040,ADMINISTRATIVO,0.017612453550100327,0.07374592125415802
13170,ADMINISTRATIVO,0.07530707865953445,-0.05538143590092659
13351,ADMINISTRATIVO,0.02256482094526291,-0.017849789932370186
13505,ADMINISTRATIVO,0.032966114580631256,-0.03648655489087105
13663,ADMINISTRATIVO,-0.13828815519809723,-0.049151066690683365
13703,ADMINISTRATIVO,-0.027807723730802536,0.11867240816354752
13826,ADMINISTRATIVO,-0.010692927986383438,0.09291664510965347
13838,ADMINISTRATIVO,0.1041070893406868,0.037058938294649124
13863,ADMINISTRATIVO,-0.1293603628873825,-0.07227875292301178
13879,ADMINISTRATIVO,0.061489276587963104,-0.05803979933261871
13897,ADMINISTRATIVO,0.11260252445936203,0.008287226781249046
13922,ADMINISTRATIVO,0.07956625521183014,-0.030257903039455414
13956,ADMINISTRATIVO,0.1358768194913864,0.13367979228496552
13971,ADMINISTRATIVO,0.12018003314733505,-0.013347642496228218
14022,ADMINISTRATIVO,0.0970449447631836,0.13313078880310059
14080,ADMINISTRATIVO,-0.030811550095677376,0.14301496744155884
14091,ADMINISTRATIVO,0.03257272019982338,0.055745769292116165
14093,ADMINISTRATIVO,0.004650302696973085,0.09528879821300507
14097,ADMINISTRATIVO,0.041280247271060944,-0.11366866528987885
14116,ADMINISTRATIVO,0.04143963381648064,0.11141145974397659
14178,ADMINISTRATIVO,0.142936572432518,0.13743194937705994
14227,ADMINISTRATIVO,-0.008881373330950737,0.02741939015686512
14258,ADMINISTRATIVO,-0.06755360960960388,-0.05016199126839638
14264,ADMINISTRATIVO,0.07225088775157928,0.03961271047592163
14613,ADMINISTRATIVO,-0.04623096063733101,0.17422576248645782
14623,ADMINISTRATIVO,0.08874572068452835,0.11321647465229034
14627,ADMINISTRATIVO,-0.07359384000301361,0.07166629284620285
14710,ADMINISTRATIVO,0.01884022355079651,-0.12714602053165436
17519,ADMINISTRATIVO,0.11445130407810211,0.0502464585006237
19999,ADMINISTRATIVO,-0.07029513269662857,-0.0304096769541502
21845,ADMINISTRATIVO,-0.02649807557463646,0.13749177753925323
26207,ADMINISTRATIVO,0.0836336687207222,-0.0960003212094307
27983,ADMINISTRATIVO,-0.0426597036421299,0.08653519302606583
29032,ADMINISTRATIVO,-0.004404027480632067,-0.03614794835448265
38237,ADMINISTRATIVO,0.0008343437220901251,-0.0592203326523304
38514,ADMINISTRATIVO,-0.015649965032935143,-0.022858571261167526
38831,ADMINISTRATIVO,0.11715586483478546,-0.020464422181248665
39450,ADMINISTRATIVO,0.12083220481872559,0.007534450385719538
40081,ADMINISTRATIVO,-0.05524556338787079,-0.06113370880484581
40499,ADMINISTRATIVO,0.111012302339077,0.05177983641624451
40968,ADMINISTRATIVO,-0.016866277903318405,-0.016939276829361916
41300,ADMINISTRATIVO,0.11636202037334442,-0.0656910389661789
41305,ADMINISTRATIVO,0.04517175629734993,-0.052290529012680054
41494,ADMINISTRATIVO,0.028765572234988213,0.10090944916009903
42290,ADMINISTRATIVO,0.07694351673126221,0.05991100147366524
42359,ADMINISTRATIVO,-0.05374026671051979,-0.05228754132986069
43144,ADMINISTRATIVO,0.11813252419233322,0.058943457901477814
43625,ADMINISTRATIVO,0.0877220556139946,-0.007479994557797909
43817,ADMINISTRATIVO,-0.015327435918152332,-0.02983410283923149
44685,ADMINISTRATIVO,-0.04720282554626465,-0.0802370086312294
46658,ADMINISTRATIVO,0.06334991008043289,0.1378849595785141
46826,ADMINISTRATIVO,0.07146931439638138,0.10025846213102341
46831,ADMINISTRATIVO,-0.027419596910476685,0.013628105632960796
46845,ADMINISTRATIVO,-0.11642608046531677,0.005080864764750004
47521,ADMINISTRATIVO,0.04418039694428444,0.06226273998618126
48584,ADMINISTRATIVO,0.14664240181446075,-0.01074034720659256
49404,ADMINISTRATIVO,0.08020395785570145,0.04061227664351463
50023,ADMINISTRATIVO,0.16217121481895447,-0.06552577763795853
50030,ADMINISTRATIVO,-0.05365829914808273,-0.15946142375469208
50463,ADMINISTRATIVO,-0.052892230451107025,0.19751955568790436
50544,ADMINISTRATIVO,0.033864576369524,0.1428433209657669
50796,ADMINISTRATIVO,0.0006854532402940094,-0.1241367980837822
51025,ADMINISTRATIVO,0.11840280890464783,0.05362282320857048
51418,ADMINISTRATIVO,0.07101167738437653,0.08151691406965256
51539,ADMINISTRATIVO,0.1202000081539154,0.10440538078546524
51737,ADMINISTRATIVO,-0.1025354340672493,-0.062076032161712646
51775,ADMINISTRATIVO,-0.016587616875767708,0.11279238760471344
51960,ADMINISTRATIVO,0.061231579631567,-0.10169357061386108
53142,ADMINISTRATIVO,-0.041979216039180756,-0.08652182668447495
53156,ADMINISTRATIVO,-0.12642869353294373,0.027447044849395752
53345,ADMINISTRATIVO,0.09632395207881927,-0.012234523892402649
53351,ADMINISTRATIVO,-0.1767968088388443,-0.026911217719316483
53353,ADMINISTRATIVO,-0.0044376361183822155,0.05865238606929779
53840,ADMINISTRATIVO,-0.04252299293875694,-0.09658042341470718
53915,ADMINISTRATIVO,0.010497811250388622,0.03615561127662659
54091,ADMINISTRATIVO,0.14239835739135742,0.01605951599776745
54246,ADMINISTRATIVO,-0.1693333387374878,-0.01463252492249012
54358,ADMINISTRATIVO,0.0023198204580694437,-0.04305553063750267
54460,ADMINISTRATIVO,-0.08816806972026825,-0.04265718534588814
54577,ADMINISTRATIVO,0.07394004613161087,0.10751912742853165
54699,ADMINISTRATIVO,-0.006106601096689701,0.011560446582734585
54761,ADMINISTRATIVO,0.13074228167533875,0.007594733498990536
54841,ADMINISTRATIVO,0.08223177492618561,0.06015346571803093
54860,ADMINISTRATIVO,0.0874393880367279,-0.0034581429790705442
55173,ADMINISTRATIVO,-0.02970130927860737,-0.11522260308265686
55772,ADMINISTRATIVO,0.01606711372733116,-0.011208964511752129
55819,ADMINISTRATIVO,-0.010650928132236004,-0.14958976209163666
56408,ADMINISTRATIVO,0.14050321280956268,0.13579191267490387
56412,ADMINISTRATIVO,-0.11828651279211044,0.08221536129713058
56415,ADMINISTRATIVO,-0.04301612824201584,0.09226709604263306
56431,ADMINISTRATIVO,0.003130509750917554,-0.13847732543945312
56532,ADMINISTRATIVO,0.012634498998522758,-0.05457500368356705
56538,ADMINISTRATIVO,-0.10311023145914078,0.07426948845386505
56796,ADMINISTRATIVO,-0.042840294539928436,0.135442852973938
56825,ADMINISTRATIVO,-0.04033335670828819,-0.07842247933149338
56893,ADMINISTRATIVO,0.0049092937260866165,-0.08930491656064987
56959,ADMINISTRATIVO,-0.004295590333640575,-0.07788629829883575
56978,ADMINISTRATIVO,-0.04965207725763321,-0.05228084698319435
