IDPERSONA,PC1,PC2
22250,-0.033800438,-0.05094795
22321,0.15640382,0.07369507
22473,-0.11508553,-0.02532909
22630,-0.2202871,-0.0074660396
22783,0.03039969,-0.22357482
22802,0.03550259,-0.003045973
22917,-0.06754434,0.10242576
23468,-0.028857574,-0.20994793
23552,0.09572764,-0.037351627
23638,-0.060282324,0.027356027
23825,-0.15483305,0.023484183
23850,-0.19071491,0.02224829
23942,-0.03983068,-0.04942707
24059,-0.20822443,-0.049588192
24170,-0.22025563,-0.013642386
24479,0.16232303,0.051502064
24485,-0.2203447,-0.012658661
24526,0.073323265,0.012460514
24701,-0.021603322,0.110618964
25068,-0.060889,0.12020557
25170,0.17676902,0.07754992
25190,0.02367864,0.047926594
25259,0.12379588,0.036649242
25565,0.04406779,-0.14396356
25644,-0.19731303,0.15499203
25763,-0.19501929,0.003527054
25856,0.032051325,-0.20994373
25989,0.09523341,-0.0013749733
26171,0.12237724,0.08227808
26207,0.06798516,0.032157242
26237,-0.06588064,0.09625451
26655,0.0053282655,-0.21845128
26740,0.10590331,-0.0051007187
27203,-0.02161175,-0.019702422
27278,-0.14072977,0.12683336
27736,0.0015867783,-0.23193689
27983,-0.017670004,-0.0017818523
28061,0.03657386,-0.13070957
28279,-0.04215023,0.08021576
28660,0.12094064,0.010917928
28957,-0.0016087753,0.023300715
29032,0.0051020896,-0.0037411146
29216,0.13599205,0.03902604
29289,0.008799723,-0.21184336
29357,0.037440807,0.0051482273
29498,0.088416986,0.0024998523
29537,0.12107415,-0.002057367
29657,-0.17412458,0.155201
29773,-0.26085103,0.09922173
30219,0.15122454,0.040709347
30390,0.036221817,-0.1960417
30492,-0.021659989,-0.028290208
30568,-0.0333145,0.037809353
30674,0.076824866,0.04695106
30710,0.10442876,-0.011430286
31176,0.12338568,-0.006770364
31223,-0.23653355,0.1476959
32178,0.093396455,0.0068337508
33010,0.16927148,0.049092736
33100,0.14299352,0.023457697
33507,-0.08434705,-0.05245145
33699,0.0839564,0.09159598
33872,0.15690498,0.0028454585
34097,-0.25364617,0.107108146
34580,-0.11568246,-0.06260547
34920,0.03958425,-0.03405921
34979,-0.12955703,-0.047048494
35095,0.1524543,0.055050433
35262,0.03500261,-0.07391085
35373,-0.015015466,-0.06257218
35420,-0.2091274,0.12589498
35472,0.051403333,-0.008780608
35698,-0.14718695,0.03426311
36033,0.11189717,-0.025752408
36519,-0.09006246,0.06006335
36586,0.08398083,-0.06295645
37082,-0.03876161,0.0053464
37182,0.09620756,0.0025501412
37198,0.019050214,-0.019380176
37842,0.07232613,0.051209588
37954,0.14879866,0.06400952
38124,-0.2365658,0.08957971
38237,-0.019145247,-0.0010642345
38281,0.007586375,-0.031912778
38282,0.10652709,-0.004710675
38312,-0.048219763,-0.07434589
38514,-0.0061141117,-0.03953661
38831,0.09981582,-0.024004763
38858,0.07634089,-0.08243428
38996,0.14925767,0.03576102
39214,0.024015063,-0.15392165
39215,0.0036264847,0.036248907
39413,0.015295592,-0.008726611
39450,0.12011538,0.005985499
40081,-0.052742988,-0.04633912
40210,0.16173385,0.0558868
40260,-0.2243871,0.10986672
40499,0.11086918,0.026734099
40968,-0.015364769,0.042777978
41004,0.1547383,0.046379734
41300,0.09299082,0.045545705
41305,0.029170467,0.01875263
41411,0.07073817,0.05170501
41494,0.07552809,-0.019068468
41626,0.09577394,0.101786025
41644,0.09251868,-0.05437942
41765,-0.2416374,0.11084087
41852,-0.042400997,0.014426048
42290,0.08239402,0.03133131
42359,-0.042773545,0.013774615
42800,0.045202654,-0.027116435
42861,0.08454325,-0.008475759
42893,-0.13708025,-0.043884125
43101,0.11257269,0.02396635
43144,0.12353634,0.024270765
43224,0.09387559,0.07237837
43587,0.16250384,0.036319643
43625,0.07432272,0.031313367
43817,-0.0067737508,-0.029323528
44046,-0.13515235,-0.009995638
44113,-0.009778036,-0.010432225
44205,0.1241536,0.036405463
44455,-0.026075754,-0.18249118
44496,0.11408408,-0.062927015
44538,0.0732363,0.0675784
44685,-0.06849613,-0.0040518446
44745,0.11528052,0.092569
44859,0.04082636,0.047972735
44884,0.15211478,0.074380584
44927,0.15116462,0.0532629
45059,0.1499605,0.053735714
45313,-0.16403392,-0.082876556
45394,-0.22087382,0.0003731708
46306,0.13478208,0.034951407
46469,0.035682272,0.009053397
46564,0.16052775,0.07050518
46658,0.11261346,-0.006737862
46684,0.023030471,-0.16771647
46760,-0.11495191,-0.009581033
46826,0.09982036,-0.02730968
46831,-0.03345455,0.046152044
46845,-0.08436501,-0.06447561
46907,0.06272629,0.027681757
47061,0.057647478,-0.068459764
47205,-0.21954776,0.10933329
47478,0.12350401,0.039391227
47521,0.051583096,0.017919121
47677,-0.13877074,0.107528634
48405,0.16735245,0.05523943
48428,-0.2089434,-0.027391894
48584,0.13260631,0.015107066
48755,0.08695172,0.022384033
48828,-0.23415062,0.13894236
48840,0.121447116,0.07539855
48841,-0.028427983,0.0011200313
48885,0.09080315,-0.067839205
48938,-0.033452675,-0.25961608
48952,0.0035248732,0.07390111
48972,-0.20402095,0.14577861
49390,-0.0039329985,-0.25645828
49404,0.097867444,0.0017466438
49500,0.023293478,0.09838562
49650,0.06740232,-0.020601584
49657,0.0985582,-0.012344665
49789,0.13182041,0.036592726
49839,0.016792936,0.00085883064
49869,-0.1735806,0.0143879345
49926,-0.05235178,0.09173714
50023,0.13047676,0.062424745
50030,-0.07435111,0.008355949
50103,0.11139916,-0.0056309146
50416,0.015247915,0.038486145
50463,0.021863613,-0.14484388
50529,-0.2126432,0.11705656
50544,0.07803685,-0.08501005
50796,-0.032634616,0.019616766
51025,0.12260264,0.034534838
51050,0.07080289,0.026151998
51159,0.13765478,0.047072574
51163,-0.223318,0.11462154
51177,0.017987682,0.0051394315
51195,0.15836509,0.026792122
51212,0.12799096,0.01675255
51232,0.023188367,0.022560896
51391,0.032989416,-0.14828685
51414,0.019381322,0.0990777
51418,0.10450141,-0.029931832
51539,0.15164332,0.04626941
51595,0.11200861,0.07255541
51681,0.16933526,0.06794767
51716,-0.08691963,-0.006016482
51737,-0.1143427,0.0445008
51775,0.035371915,-0.09484424
51880,0.04064378,0.04925143
51960,0.04852547,-0.0067977873
52004,0.14595498,0.049264714
52227,0.1551298,0.081473745
52365,0.039184112,0.07270771
52751,-0.10228239,-0.06156679
52752,0.13632299,0.04347021
52852,0.0151371425,0.05962361
52873,0.08505598,0.027987959
52916,-0.19732,-0.019843802
52935,0.06529193,-0.022074716
52946,-0.08468194,-0.049761333
52953,0.15378487,0.025056453
53007,-0.21381816,-0.021208085
53020,0.0014999002,0.040273998
53126,0.14424348,0.0578846
53130,-0.016711095,0.114296995
53142,-0.052150812,0.029880485
53156,-0.08827563,-0.07220988
53238,0.054008972,-0.13197465
53239,0.04869907,0.031148741
53345,0.09711934,-0.0033285923
53351,-0.19054979,0.0038658576
53353,0.008541908,0.06258716
53355,0.09702385,0.042968933
53361,0.11412788,-0.053747386
53513,-0.11954162,0.098316364
53554,-0.19422781,0.00627274
53697,0.0063098483,-0.2317448
53811,0.05115144,0.018647082
53814,0.15461016,0.05517486
53840,-0.06657147,0.050184414
53856,0.027422566,-0.019320142
53860,0.09002457,0.02149803
53888,0.15247996,0.061856415
53915,0.028882122,-0.051385034
53935,-0.019968824,-0.06623689
54091,0.13420218,0.021588542
54155,0.03474397,-0.19051811
54246,-0.13646127,-0.11827195
54358,0.006622982,-0.008115571
54460,-0.050387483,-0.057052575
54568,0.17989446,0.06452425
54577,0.09615662,0.061016943
54603,0.08628641,0.008984509
54699,0.01289755,-0.0072124056
54701,0.12505119,0.016039778
54706,0.07988631,0.017204983
54744,0.097334065,0.061553095
54761,0.1267861,0.028648531
54841,0.107625686,0.07811863
54845,0.1121897,0.0364663
54860,0.09101405,-0.021919329
55101,0.011968222,0.028583871
55104,0.12543567,0.037493788
55173,-0.04789272,0.022534166
55230,0.10097811,-0.0026733475
55325,-0.1804233,-0.07614863
55492,-0.14735527,-0.034350734
55611,0.047028653,-0.0626862
55666,0.11454849,1.4994922e-05
55699,0.013945823,0.07602247
55731,0.10894736,0.055739533
55735,0.06275248,-0.115083195
55753,0.014490851,-0.00047533828
55772,0.011922218,0.0013637022
55814,-0.035884693,-0.008742731
55817,-0.032630894,-0.2552388
55819,-0.047772016,0.06692022
56062,-0.22668028,-0.0346831
56109,-0.17344916,0.10955304
56148,-0.24172448,0.13676582
56170,0.036549363,0.07604204
56180,0.07048138,0.067432635
56189,0.08882688,0.028312607
56233,0.15695682,0.053767342
56277,0.058371462,-0.13715859
56393,-0.059476104,-0.009273061
56408,0.16308527,0.07377491
56412,-0.11500389,0.024733609
56413,0.0879503,-0.10133979
56415,-0.025346791,0.008736642
56426,0.006855399,-0.16528854
56431,-0.024688559,0.03544225
56529,0.14535154,0.06387239
56532,0.0016704835,0.019722296
56538,-0.08262281,0.0194137
56565,-0.08076537,0.11818129
56567,-0.007462022,0.031248642
56607,0.12381542,-0.011585364
56628,0.052802764,0.0033200185
56639,0.16065967,0.044995394
56680,0.11220886,0.058539163
56743,0.1597312,0.058421124
56796,0.015895855,-0.21366769
56798,-0.0011167622,0.03720551
56809,0.07598961,0.021372097
56825,-0.02809992,-0.04010845
56893,-0.014935929,0.04371669
56935,-0.17539579,0.047453146
56959,-0.028208982,0.033433277
56978,-0.061815243,0.07768332
57012,-0.0124921715,-0.01588138
57062,-0.032201655,0.0040743332
57074,0.08666133,0.044000927
57135,-0.106116444,0.027780429
57143,0.10709127,0.011666773
57181,0.11033251,-0.008860012
57199,-0.017386409,-0.045265235
57204,0.13496494,0.043186486
57365,0.115578845,0.02167674
57381,-0.066712014,0.10555535
57394,0.03683093,0.074060425
57406,-0.035402913,0.004823351
57503,0.15753467,0.060640857
57573,0.14543769,0.07448565
57586,-0.015915764,-0.009225393
57640,0.020063493,0.014406445
57642,-0.017755684,0.034312423
57652,0.12701693,-0.0075330297
57700,0.09454331,0.062630475
57729,-0.12587333,0.056477543
57815,-0.22747934,0.13026378
57817,-0.06184579,0.07580465
57930,0.017452627,-0.13963585
57960,-0.02390189,-0.0325902
58108,-0.03320112,0.047795754
58137,-0.15282798,0.020711092
58143,-0.19786134,-0.029525643
58154,-0.0013142384,-0.036510214
58297,-0.009898887,0.012696922
58345,0.033122722,0.05571647
58382,-0.048955973,0.004746445
58429,0.008318483,0.041778006
58491,0.057635423,-0.036647793
58517,0.09153222,-0.012523289
58595,0.1547333,0.052985553
58609,0.022385683,0.04488783
58621,0.10758435,0.053564917
58627,0.026113177,0.03574357
58629,-0.044712,0.02925735
58645,0.09298486,0.030522961
58670,-0.09242951,0.130238
58710,0.1725398,0.070343815
58711,0.17089696,0.03889955
58749,0.10655425,0.010934119
58795,0.07341457,0.005006253
58818,-0.21314675,0.13724872
58819,0.032461748,0.028789079
58823,0.023357902,0.03243322
58841,-0.09809111,0.025025444
58867,-0.11500327,0.017349424
58898,0.08636951,0.0264514
58915,0.13694143,0.07748265
58939,-0.015244335,0.070427634
58968,0.038990624,-0.16154684
59059,0.10409128,0.04320206
59104,0.08168724,0.07553615
59110,0.008517869,-0.034380853
59151,0.16100557,0.054997846
59177,0.07308174,-0.032196414
59216,0.09975107,0.0010764798
59217,-0.018611703,-0.02606277
59225,0.10823563,0.0036193612
59234,0.03595872,0.00775446
59237,0.13084675,0.048411127
59239,0.09526353,0.06485353
59277,0.022677204,0.006777918
59450,0.03989739,-0.10910573
59468,0.0009220654,-0.009663593
59484,-0.020478928,0.06731114
59495,0.013448168,-0.2151272
59524,-0.009692138,0.02873709
59525,0.13323785,0.055276833
59557,0.15377374,0.05985117
59660,0.012442298,0.07050046
59670,0.014567114,0.02611929
59691,0.1321317,0.024791641
59752,-0.027924012,0.019202173
59754,-0.17596635,0.005989875
59774,0.12045081,0.021796973
59788,-0.030085605,0.013985184
59794,-0.05527648,0.024258392
59818,0.16609178,0.08416955
59822,0.1538308,0.035084564
59829,-0.07804491,0.018829651
59834,-0.16618721,0.12920102
59852,0.030856157,0.08062345
59853,0.08467468,0.029660003
59904,0.023155894,-0.17801121
59955,0.14715557,0.032313164
59958,0.10723211,-0.09309853
59964,0.00066893327,0.06339149
59966,-0.106514245,-0.014454547
59980,0.002100535,0.085879825
59988,-0.048014697,-0.24701305
60020,0.14470972,0.08558261
60112,0.006511968,0.036947865
60114,0.03810925,0.008824785
60168,0.046129342,-0.008703071
60187,-0.0010750882,0.07728477
60260,0.15379062,0.05560381
60263,0.06825568,0.075280786
60306,-0.07264494,0.056940347
60347,0.0548583,-0.030645488
60381,-0.026574073,-0.19098091
60382,-0.07910133,-0.020155817
60402,-0.03357147,-0.07940466
60408,-0.15448847,0.026278947
60474,0.15125422,0.047583528
60511,-0.013167203,-0.25777066
60559,-0.06897025,-0.032036126
60619,-0.06954634,0.0018292074
60638,0.114610575,0.05076016
60687,-0.17545137,0.01826992
60719,-0.09836425,-0.043919608
60737,0.12513691,0.028599923
60838,0.10954464,-0.029358236
61032,-0.037865542,0.1048421
61041,0.12804256,0.03340423
61079,0.08367362,0.037670422
61199,0.04688921,-0.02238286
61229,0.0017625322,-0.14560404
61323,0.12095542,0.026442561
61359,0.023344405,-0.19331023
61592,0.0993749,-0.04897641
61593,0.048327282,0.024216788
61594,0.12053427,-0.007251931
61595,-0.0401386,-0.015964836
61634,0.037706375,-0.003497403
61664,0.16358933,0.037637062
61700,0.037680853,-0.14800137
61751,0.11268123,-0.057659682
61775,0.14886127,0.06910305
61948,0.13689022,-0.003212655
63189,-0.053955004,0.005004246
64234,-0.17108381,0.08356554
64241,0.10111344,0.06440668
64242,-0.13132492,0.08700348
64414,0.09223249,-0.011095517
64417,-0.005138114,0.042718507
64483,-0.052865643,0.00011420847
64647,0.02339564,0.009261308
64657,0.16471256,0.06864013
64903,0.16020097,0.045570925
65177,-0.11977115,0.002022431
65182,0.0043588667,-0.1945804
65191,0.15285066,0.02984746
65192,0.077180855,-0.10481721
65357,0.1619689,0.08054156
65359,0.007984748,-0.026607761
65363,0.11429225,0.03543401
65364,-0.05095957,0.03561182
65367,-0.019084293,-0.17873801
65378,0.14567173,0.05859259
65380,0.08109595,-0.025482984
65520,0.11379498,0.003813858
65521,0.08603801,0.0036870255
65530,-0.04916148,-0.062400967
65560,0.015879378,-5.3577314e-05
65565,-0.029086588,0.014353758
65745,0.033128776,0.051366325
65828,0.10826303,-0.011738271
65898,-0.09716679,0.1106274
65904,0.1375313,0.023590354
65944,-0.075080894,-0.06419216
66011,0.010133764,0.07215571
66025,0.080289155,0.044920526
66037,0.039254993,0.036450803
66041,0.14830457,0.05002341
66062,0.017702486,0.07196269
66078,-0.029487062,-0.23914312
66149,0.050117802,-0.16246638
66174,0.12957844,-0.05871585
66177,0.15248325,0.08557646
66201,-0.21127486,-0.00882959
66205,-0.17732626,-0.048832882
66209,0.026688328,-0.22230318
66284,0.06464019,0.017053671
66290,-0.194335,-0.00077031757
66304,0.14215189,0.03433299
66315,0.14872994,0.016967436
66546,-0.04509255,0.035679918
66602,0.109702,0.002618969
66660,0.16261077,0.07205686
66819,0.10638271,-0.010078571
66836,0.15444234,0.024327435
66837,-0.1093523,-0.108029634
66966,0.093768805,-0.038897283
66974,0.08301863,-0.05768999
67008,0.16746286,0.10515849
67133,0.06967716,-0.029175319
67497,0.1041797,0.009147121
67520,-0.1695723,-0.053280666
67720,0.08771155,0.015399241
67737,0.02035627,-0.013365595
67810,-0.04528636,-0.025263632
67845,0.18830623,0.086801276
67848,0.15197676,0.07521769
67869,0.14478679,0.04854449
67874,0.012951101,0.011052091
67973,0.1149953,0.06284967
68084,0.16910471,0.05396423
68186,0.11674599,0.09064133
68191,0.17134327,0.066085026
68232,0.070694566,-0.044202533
68247,-0.0051262076,0.070524976
68319,0.0665062,-0.0009652016
68354,-0.00750214,0.024085157
68616,-0.017780287,0.06196834
68741,-0.11765267,-0.030832132
68801,0.12642527,0.05413827
69235,0.12474493,0.010410121
69247,0.12905765,0.014609274
69419,-0.15422012,-0.047031842
69756,-0.025293142,0.0104395095
69846,-0.19097495,-0.021578986
70235,0.016688516,0.011294832
70475,-0.07664693,-0.011351509
70512,0.069150954,-0.1040686
70986,-0.17528412,0.005487076
71002,-0.05224072,0.022250542
71027,0.029533397,0.095348425
71044,0.16029577,0.021997355
71557,-0.07645911,0.04741537
72101,0.12409654,0.05087769
72297,0.12925678,0.043766793
72321,-0.14053579,0.018541213
73369,0.14958195,0.07767416
73384,-0.024880117,0.035019267
73396,-0.0033887732,-0.18876009
73399,0.08000341,0.025736438
73422,0.036170896,-0.13966903
73427,0.11248028,-0.07707031
73466,0.049660213,-0.10488443
73485,0.15821579,0.09308849
73495,0.030689187,0.008575852
73498,0.13112989,0.100563884
73504,0.11958968,-0.012952979
73526,0.13833027,0.05088728
73533,0.04046763,-0.030745585
73548,0.073172614,-0.12634644
73562,0.14786662,0.020568937
73563,0.09751942,0.05260861
73569,0.1539008,0.035577703
73609,0.03761022,0.010314096
73618,0.08619989,0.026043888
73639,0.08256907,0.057165105
73646,0.08730679,0.012807266
73677,-0.010310917,0.03214127
73683,0.054329038,-0.0052870787
73715,0.018954704,-0.009597832
73724,0.093230575,-0.059365712
73742,-0.01974184,-0.079786226
73753,-0.060372796,-0.094293416
73763,0.14578961,0.030134246
73767,-0.14751193,-0.04422422
73782,-0.059006155,0.003468023
73790,0.15530346,0.05252476
73799,0.1190032,0.027426165
73803,0.058585152,0.051531978
73830,-0.15612595,0.07824726
73831,-0.1263262,0.11181494
73833,0.07042255,-0.03617191
73836,-0.07791038,0.11295149
73837,0.16644758,0.1013413
74102,-0.053812172,0.03461674
74154,-0.17049599,-0.04302584
74185,0.12300748,0.004792535
74205,0.15191498,0.022040602
74221,-0.15790977,0.04868873
74257,0.11468085,0.04078461
74261,0.14586598,0.07135025
74288,0.13268141,0.017873872
74289,-0.0065366616,-0.026207373
74334,-0.1699983,-0.02558717
74389,-0.20256558,-0.019553514
74410,-0.15857223,0.009968734
74424,-0.13467604,0.030975591
74517,-0.024972407,-0.12207199
74967,0.031139655,-0.12351072
75199,-0.055235576,0.006420266
75537,0.040414233,0.05585581
75543,-0.028047774,0.07050625
75561,-0.032427017,0.022432074
75576,0.08567432,-0.008087503
75611,-0.08708045,0.016675428
75616,-0.08808258,-0.0153787015
75635,0.13133912,0.030658433
75667,-0.027376505,-0.0031211583
75684,-0.1810135,0.038230326
75696,-0.060032513,-0.016724788
75698,-0.0010757793,0.057494935
75701,-0.010612728,-0.067019895
75709,0.09029779,-0.023942687
75712,0.002599792,-0.0048963404
75723,-0.17827538,0.055181324
75738,0.010652004,-0.002818745
75739,-0.085238956,-0.026334295
75747,0.0023644043,0.019229334
75750,0.14290409,0.033920124
75751,0.13685673,0.041967843
75755,0.14557399,0.06833551
75790,-0.029505026,0.021406211
75799,0.0007574318,-0.007850278
75804,-0.012835668,0.057609793
75823,-0.050162636,-0.018588085
75838,0.12836103,0.041750897
75852,-0.062297132,-0.02018413
75859,-0.011365407,0.059385367
75860,-0.009930244,0.072539285
75870,-0.004856743,0.022204654
75889,-0.03068908,0.009210743
75946,0.14408393,0.06850479
75961,0.123461194,0.048337042
75964,-0.08233876,-0.0900115
75998,-0.010487626,0.038326167
76024,0.11058699,0.04338182
76043,-0.03177627,0.040854447
76063,-0.07558942,-0.07020978
76065,-0.06367173,0.046407193
76069,0.14791042,0.039401766
76072,0.021579226,0.054281924
76092,-0.00519433,0.068781264
76093,-0.035888508,-0.005727048
76094,-0.12642206,0.03937062
76104,-0.120810464,0.048623636
76115,-0.01273593,0.022872467
76127,-0.008406252,0.06063027
76209,-0.15942033,0.010140315
76217,0.14047089,-0.0033834986
76218,0.12013173,0.03698984
76434,-0.222828,0.09584483
76446,0.011744086,0.08913305
76592,0.010955505,0.05196278
76682,-0.22453493,0.11716595
76778,0.16706501,0.0710775
76886,-0.1369998,0.10771407
77000,0.054019332,0.025245728
77007,-0.00036908823,0.046694517
77055,-0.19392733,0.008819356
77078,-0.13839023,0.1013915
77108,-0.07498622,-0.14301933
77113,-0.24882245,0.09987567
77158,-0.008511396,0.090209596
77233,0.04994282,0.09929246
77277,-0.17319113,0.018805929
77389,0.19384268,0.10543535
77401,0.06289302,0.050204966
77511,0.11155933,-0.07489866
77512,0.051431462,-0.12993433
77528,-0.044911414,0.023478938
77558,0.14791091,0.041440655
77575,0.02837325,-0.0014087794
77628,0.004044469,0.05311926
77629,-0.032219715,0.047002245
77663,-0.15699327,0.051455
77679,-0.030239346,0.0059323786
77712,0.12656565,0.06508451
77720,-0.038625427,0.01799886
77727,0.0060818326,0.07060394
77734,0.12955329,0.067471854
77740,-0.061168917,0.010244178
77764,0.13519187,0.055897705
77788,0.1638014,0.09202664
77803,0.1069563,0.029638248
77826,0.0868292,-0.03777301
77835,0.030242726,0.07658014
77854,-0.14395359,0.073127404
77855,-0.14967419,0.07962151
77881,-0.037588213,-0.045579843
77897,-0.1435817,0.0034629814
77927,0.035286054,0.09709045
77935,-0.07986979,0.029849637
77940,-0.07748598,-0.030227577
77974,-0.15601699,0.0074117896
77994,-0.048715428,-0.050030697
78002,0.10917629,-0.064597
78035,-0.061205234,-0.001358828
78066,0.012961456,0.046644032
78071,-0.22836713,-0.020186493
78086,0.15645202,0.073372364
78101,-0.035309304,0.046352047
78121,-0.18543579,0.02049184
78135,-0.061121665,-0.011591854
78220,0.08685713,-0.0023037726
78260,-0.18541186,0.007431665
78305,-0.12244578,0.0160618
78308,0.08606558,-0.039652027
78314,0.16041991,0.05171115
78338,-0.19835192,-0.01729582
78357,0.1597633,0.077440225
78381,-0.19028147,0.0066250926
78384,-0.1900404,-0.027072143
78431,-0.12796362,0.009903845
78432,0.1017641,0.05408472
78450,-0.15343624,0.019207617
78471,-0.08428298,-0.050215285
78479,-0.0762458,-0.009301247
78499,0.12970585,0.034915425
78513,-0.0029245694,-0.028801646
78520,0.011274508,0.028322337
78528,-0.19255225,0.006182531
78543,-0.080919944,0.0114442175
78638,-0.07321714,0.040255677
78656,0.050589267,0.009258368
78668,-0.022376359,0.082254544
78685,0.1549894,0.0793848
78701,0.09062245,-0.013104957
78729,-0.029887645,0.08709407
78731,0.080775075,0.028395468
78761,0.14521775,0.05889842
78762,-0.030644326,0.03414338
78781,0.14546983,0.029793661
78866,-0.032240167,0.012005898
78867,0.091870576,-0.023479834
78898,0.043535657,-0.019154074
78953,0.0058006607,0.022626648
78961,-0.21034339,0.12676488
78970,0.06929303,0.028210564
79972,0.074438244,-0.040655345
80018,-0.22618273,-0.09227787
80019,-0.015595033,0.11784169
80032,0.070855886,0.040844493
80194,0.026624203,0.049275946
80200,0.08131904,0.040960353
80206,0.115243696,0.045465477
80210,0.05306849,0.040952098
80235,0.09889474,0.049344897
80283,-0.05386566,0.101388514
80316,0.059301887,0.078585036
80318,0.12424861,0.018014058
80858,0.062035963,0.120178364
80918,0.0024907135,0.020001855
80991,-0.08764546,0.01628166
81013,-0.26284176,0.13483663
81016,-0.021450458,0.095263034
81019,-0.16705193,0.12676316
81163,-0.18438983,0.12677279
81202,-0.055537563,-0.044042278
81218,-0.16420928,-0.05774142
81247,0.15387326,0.047850974
81254,-0.17451653,0.14534996
81260,-0.2537306,0.09856039
81391,0.02465232,0.02878353
81396,0.015148315,0.11671967
81409,-0.11659167,0.018710228
81435,-0.18088302,-0.0092108045
81436,-0.21150023,0.10111957
81645,-0.11526987,0.01993945
81646,-0.010550187,0.035529353
81647,-0.14659704,0.1124228
81668,-0.02017087,0.023932584
81684,0.01629516,0.037868265
81761,0.13560662,0.05382027
81832,0.07739528,0.06217608
82037,0.005404097,0.07884705
82056,-0.08591983,0.013590683
82137,-0.068620324,0.008650667
82478,0.06770959,0.0023398031
82483,0.055325333,-0.07833448
82497,-0.056831155,0.012203922
82500,-0.070295125,0.0165941
82513,0.013299065,-0.093615465
83284,-0.048053533,-0.0400461
83678,0.034181304,0.036259957
84005,0.09417758,0.055322696
85583,0.061166555,0.058799505
86407,0.1596369,0.09171093
86475,-0.017617308,0.07154624
86476,-0.040916294,0.051344447
86494,0.08202183,0.010126991
86548,0.10412177,0.04442468
87496,-0.017802069,-0.066636175
90113,0.14885199,0.04302469
90756,-0.14012471,0.12869357
90825,-0.1518517,-0.09246076
90850,-0.18138611,0.12669209
90862,0.008831129,0.049163904
91014,0.020383833,0.045583222
91509,-0.041864924,0.06458918
91688,-0.18907924,-0.053493787
94437,-0.014084491,0.037428726
94835,0.030990671,0.049098574
94929,0.088902816,-0.069429226
95249,-0.21496491,0.08988356
95251,0.10686523,0.025301807
95270,-0.21982436,-0.0010522462
95278,0.09858234,0.033186384
95335,0.13761787,0.054296453
95409,-0.15445352,0.08696319
95471,0.15898342,0.046315182
95473,0.045719612,0.022239944
95480,-0.10112469,0.067528605
95491,0.009238942,-0.0069064703
95498,0.021088736,-0.025679702
95506,0.14273103,0.067407295
95516,0.030060066,-0.12163136
95517,0.09685973,-0.024706794
95523,0.037238643,-0.13432497
95527,0.011236284,-0.06025315
95538,0.109779306,0.048684236
95539,0.054510146,0.0035261882
95540,-0.012078818,-0.055750735
95541,-0.0941571,-0.03488173
95545,-0.0031742367,0.016484288
95548,-0.03442804,0.039139852
95549,-0.041044485,-0.0144945225
95564,0.062705666,0.02447105
95565,-0.07663967,0.035004273
95575,0.09330622,0.0045403913
95580,-0.012952537,0.050133444
95586,0.058300637,0.03986932
95600,0.12875997,0.03859651
95603,0.13397422,0.103027634
95607,0.021246755,-0.15959865
95633,0.11903369,-0.03457426
95652,-0.015246485,0.055292256
95657,-0.11853622,-0.04817891
95675,0.032060955,0.042356037
95677,-0.026970142,0.020205747
95687,-0.18957587,0.015646124
95689,0.00040899764,0.019770695
95712,0.006080509,0.015529819
95732,-0.024344947,-0.021311773
95746,-0.03533386,0.06782715
95751,-0.005212715,0.04238816
95763,-0.019487431,0.034756802
95770,0.09148626,0.010032308
95787,0.082779944,0.047867723
95791,-0.037322927,0.045947537
95807,-0.02444588,0.05742132
95813,-0.11028452,0.010225073
95830,-0.080250755,-0.008137355
95870,0.07887336,0.020317746
95878,-0.014831351,0.071615905
95911,0.06294419,0.09909986
95923,0.07655499,0.067490876
95957,-0.033742737,0.0029677553
95965,0.14038527,0.066924095
95980,-0.12163908,0.075330585
95985,0.06815917,0.04727583
95988,-0.066698395,0.074654356
95991,-0.17300037,-0.007581818
96023,0.06293675,0.030521369
96029,-0.1608231,0.012607436
96034,0.16304176,0.06210587
96041,0.02625113,-0.05600051
96042,-0.18944554,0.008553025
96048,-0.023854513,0.0121399285
96050,-0.023624966,0.028871
96064,-0.17695734,0.015703192
96137,0.10728774,0.06328071
96145,-0.020862069,0.057655863
96166,0.13618453,0.065914355
96168,-0.10198695,-0.0037202747
96172,-0.18496677,-0.11610984
96198,-0.14551356,0.03905259
96208,-0.06422016,0.057040114
96213,-0.033612248,0.056547284
96225,-0.16325003,-0.03522621
96232,0.1008497,0.018986193
96244,-0.033359677,0.027199093
96280,-0.15546428,-0.061006084
96289,0.08173862,-0.053516623
96298,0.004917305,0.058984637
96309,-0.013762441,0.0028495719
96315,0.1157479,0.025690654
96324,-0.019898461,-0.01611243
96345,0.17666261,0.07530001
96391,-0.018362524,0.026089817
96448,-0.025230516,-0.21340078
96462,0.020235332,0.07940486
96491,-0.12958114,0.064007066
96499,0.1697475,0.035661835
96556,0.10199104,-0.014937258
96570,-0.17588021,0.019888287
96574,-0.07044931,-0.013644796
96607,0.091732904,0.049399663
96618,-0.06984973,0.018414969
96625,-0.06249924,0.044483434
96626,-0.048542123,0.07915298
96660,-0.19175372,0.02019978
96672,-0.15359925,0.05885653
96706,-0.115606286,-0.04567791
96707,0.04271101,0.0821718
96713,-0.19768696,0.059197515
96742,-0.07567958,-0.0076467386
96832,-0.07765835,-0.045340642
